location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Jackson, Mississippi",28059,Confirmed (per 100k),153.882,3.879,0.025210,25.103,4,0,4,-1
"Matagorda, Texas",48321,Confirmed (per 100k),152.826,1.949,0.012755,51.084,4,0,4,0
"Williamson, Tennessee",47187,Confirmed (per 100k),150.580,2.217,0.014723,44.707,4,0,4,0
"Washoe, Nevada",32031,Confirmed (per 100k),150.577,4.878,0.032394,18.508,4,0,4,-2
"Grant, Washington",53025,Confirmed (per 100k),150.410,3.654,0.024295,26.768,4,0,4,0
"Monroe, New York",36055,Confirmed (per 100k),149.912,4.391,0.029291,21.489,4,0,4,0
"Bradford, Florida",12007,Confirmed (per 100k),148.931,3.546,0.023810,28.269,4,0,4,-1
"Cedar, Iowa",19031,Confirmed (per 100k),144.951,3.835,0.026455,24.051,4,0,4,0
"Onondaga, New York",36067,Confirmed (per 100k),144.834,3.226,0.022275,28.784,4,0,4,0
"Walker, Alabama",1127,Confirmed (per 100k),143.260,1.574,0.010989,59.957,4,0,4,0
"Clark, Nevada",32003,Confirmed (per 100k),141.968,4.153,0.029255,21.144,4,0,4,0
"Putnam, Indiana",18133,Confirmed (per 100k),141.047,4.182,0.029650,21.580,4,0,4,-2
"Yalobusha, Mississippi",28161,Confirmed (per 100k),140.403,3.540,0.025210,24.605,4,0,4,0
"Concordia, Louisiana",22029,Confirmed (per 100k),140.194,4.451,0.031746,19.753,4,0,4,-1
"Galveston, Texas",48167,Confirmed (per 100k),140.002,3.633,0.025947,24.446,4,0,4,0
"San Francisco, California",6075,Confirmed (per 100k),139.867,3.565,0.025490,25.018,4,0,4,0
"Clay, Mississippi",28025,Confirmed (per 100k),139.780,4.437,0.031746,19.522,4,0,4,-1
"Nowata, Oklahoma",40105,Confirmed (per 100k),138.944,4.253,0.030612,19.522,4,0,4,0
"Jewell, Kansas",20089,Confirmed (per 100k),138.937,4.962,0.035714,16.980,4,0,4,0
"Newport, Rhode Island",44005,Confirmed (per 100k),138.886,3.655,0.026316,23.879,4,0,4,-2
"Cuyahoga, Ohio",39035,Confirmed (per 100k),138.696,4.997,0.036027,16.620,4,0,4,0
"Osage, Oklahoma",40113,Confirmed (per 100k),138.407,1.217,0.008791,76.246,4,0,4,0
"Macon, Tennessee",47111,Confirmed (per 100k),138.200,4.065,0.029412,21.931,4,0,4,0
"Wagoner, Oklahoma",40145,Confirmed (per 100k),137.780,1.757,0.012755,52.401,4,0,4,-1
"Washington, Georgia",13303,Confirmed (per 100k),137.430,3.506,0.025510,23.635,4,0,4,0
"Pierce, Washington",53053,Confirmed (per 100k),136.578,3.725,0.027277,23.089,4,0,4,0
"Durham, North Carolina",37063,Confirmed (per 100k),136.553,3.999,0.029287,21.871,4,0,4,-2
"Cumberland, Maine",23005,Confirmed (per 100k),133.897,2.712,0.020253,31.970,4,0,4,0
"Clinton, Michigan",26037,Confirmed (per 100k),133.174,1.077,0.008086,83.524,4,0,4,0
"Rush, Indiana",18139,Confirmed (per 100k),132.682,4.308,0.032468,19.337,4,0,4,0
"DeSoto, Mississippi",28033,Confirmed (per 100k),131.931,3.476,0.026347,24.282,4,0,4,0
"Trumbull, Ohio",39155,Confirmed (per 100k),131.835,4.474,0.033935,18.109,4,0,4,-2
"Evangeline, Louisiana",22039,Confirmed (per 100k),131.756,1.711,0.012987,51.465,4,0,4,0
"Oneida, New York",36065,Confirmed (per 100k),131.630,3.436,0.026103,23.811,4,0,4,0
"Oconee, Georgia",13219,Confirmed (per 100k),131.579,3.547,0.026954,23.773,4,0,4,0
"Orange, North Carolina",37135,Confirmed (per 100k),131.334,3.464,0.026374,24.451,4,0,4,0
"Cibola, New Mexico",35006,Confirmed (per 100k),131.209,3.213,0.024490,25.760,4,0,4,0
"Cleveland, Oklahoma",40027,Confirmed (per 100k),130.979,3.923,0.029954,19.708,4,0,4,0
"Clinton, Illinois",17027,Confirmed (per 100k),130.451,3.803,0.029155,21.139,4,0,4,0
"Gage, Nebraska",31067,Confirmed (per 100k),130.154,1.328,0.010204,65.848,4,0,4,0
"Floyd, Georgia",13115,Confirmed (per 100k),129.952,1.160,0.008929,74.686,4,0,4,0
"Wilson, Tennessee",47189,Confirmed (per 100k),129.271,4.148,0.032086,19.901,4,0,4,0
"Ada, Idaho",16001,Confirmed (per 100k),129.156,2.492,0.019293,34.062,4,0,4,0
"Olmsted, Minnesota",27109,Confirmed (per 100k),128.875,4.603,0.035714,17.279,4,0,4,0
"Niagara, New York",36063,Confirmed (per 100k),128.057,2.662,0.020789,30.239,4,0,4,0
"Shelby, Alabama",1117,Confirmed (per 100k),127.697,2.690,0.021069,30.759,4,0,4,0
"Fayette, Georgia",13113,Confirmed (per 100k),127.599,3.246,0.025440,25.352,4,0,4,0
"Calvert, Maryland",24009,Confirmed (per 100k),127.533,2.470,0.019370,33.530,4,0,4,0
"Jones, North Carolina",37103,Confirmed (per 100k),127.402,4.550,0.035714,14.900,4,0,4,0
"Stark, North Dakota",38089,Confirmed (per 100k),127.028,2.722,0.021429,30.728,4,0,4,0
"Lincoln, Georgia",13181,Confirmed (per 100k),126.247,1.804,0.014286,44.014,4,0,4,4
"Collier, Florida",12021,Confirmed (per 100k),125.486,3.266,0.026028,24.944,4,0,4,0
"Miami, Ohio",39109,Confirmed (per 100k),125.249,1.202,0.009595,69.892,4,0,4,0
"San Mateo, California",6081,Confirmed (per 100k),124.972,3.932,0.031464,19.536,4,0,4,0
"Muscogee, Georgia",13215,Confirmed (per 100k),124.637,4.889,0.039227,15.542,4,0,4,0
"Lincoln, Louisiana",22061,Confirmed (per 100k),124.085,4.890,0.039409,14.770,4,0,4,0
"Tate, Mississippi",28137,Confirmed (per 100k),123.583,4.540,0.036735,16.364,4,0,4,-2
"Crawford, Indiana",18025,Confirmed (per 100k),122.908,1.351,0.010989,59.957,4,0,4,0
"Beaufort, South Carolina",45013,Confirmed (per 100k),122.839,2.305,0.018765,34.332,4,0,4,0
"Washington, Colorado",8121,Confirmed (per 100k),122.249,2.911,0.023810,26.685,4,0,4,-3
"Christian, Kentucky",21047,Confirmed (per 100k),122.053,3.041,0.024917,25.160,4,0,4,0
"Kendall, Illinois",17093,Confirmed (per 100k),121.715,4.541,0.037307,15.762,4,0,4,0
"Darke, Ohio",39037,Confirmed (per 100k),121.300,2.795,0.023041,27.239,4,0,4,0
"Portage, Ohio",39133,Confirmed (per 100k),121.256,3.429,0.028281,21.601,4,0,4,0
"Winona, Minnesota",27169,Confirmed (per 100k),120.830,2.830,0.023419,27.932,4,0,4,-2
"Saratoga, New York",36091,Confirmed (per 100k),120.507,3.107,0.025786,24.120,4,0,4,0
"Houston, Georgia",13153,Confirmed (per 100k),120.358,4.344,0.036090,17.052,4,0,4,0
"Mecklenburg, North Carolina",37119,Confirmed (per 100k),119.871,4.066,0.033916,18.048,4,0,4,0
"Ingham, Michigan",26065,Confirmed (per 100k),119.697,3.908,0.032653,18.600,4,0,4,0
"Simpson, Kentucky",21213,Confirmed (per 100k),118.458,3.846,0.032468,19.891,4,0,4,0
"York, Pennsylvania",42133,Confirmed (per 100k),118.248,4.772,0.040355,14.997,4,0,4,-2
"Garfield, Colorado",8045,Confirmed (per 100k),118.213,2.854,0.024145,26.973,4,0,4,0
"St. Charles, Missouri",29183,Confirmed (per 100k),117.904,2.630,0.022303,28.914,4,0,4,0
"Phillips, Colorado",8095,Confirmed (per 100k),117.233,3.350,0.028571,22.526,4,0,4,0
"Fayette, Tennessee",47047,Confirmed (per 100k),116.695,3.820,0.032738,19.312,4,0,4,0
"Fairfield, South Carolina",45039,Confirmed (per 100k),116.347,1.279,0.010989,60.650,4,0,4,1
"Ketchikan Gateway, Alaska",2130,Confirmed (per 100k),115.100,1.028,0.008929,73.820,4,0,4,4
"Loudoun, Virginia",51107,Confirmed (per 100k),114.862,3.731,0.032481,18.841,4,0,4,0
"Stone, Mississippi",28131,Confirmed (per 100k),114.529,4.675,0.040816,14.322,4,0,4,-2
"Coweta, Georgia",13077,Confirmed (per 100k),114.471,3.271,0.028571,22.383,4,0,4,0
"Livingston, Louisiana",22063,Confirmed (per 100k),114.356,2.841,0.024845,25.348,4,0,4,0
"St. Lawrence, New York",36089,Confirmed (per 100k),114.164,4.110,0.036005,16.309,4,0,4,0
"Jefferson, West Virginia",54037,Confirmed (per 100k),113.744,2.750,0.024176,26.370,4,0,4,0
"Hancock, Mississippi",28045,Confirmed (per 100k),113.369,1.500,0.013228,49.836,4,0,4,0
"Crawford, Georgia",13079,Confirmed (per 100k),112.867,4.607,0.040816,15.593,4,0,4,-3
"Osceola, Florida",12097,Confirmed (per 100k),112.575,2.357,0.020939,31.380,4,0,4,0
"Freeborn, Minnesota",27047,Confirmed (per 100k),112.282,3.302,0.029412,21.634,4,0,4,0
"Douglas, Colorado",8035,Confirmed (per 100k),111.632,3.295,0.029519,21.096,4,0,4,0
"Marion, Oregon",41047,Confirmed (per 100k),111.553,3.861,0.034610,17.784,4,0,4,0
"Washington, Indiana",18175,Confirmed (per 100k),110.572,2.038,0.018433,35.349,4,0,4,0
"Harris, Texas",48201,Confirmed (per 100k),110.559,3.376,0.030540,20.541,4,0,4,0
"Marshall, Mississippi",28093,Confirmed (per 100k),110.500,1.619,0.014652,46.267,4,0,4,0
"Jefferson, Alabama",1073,Confirmed (per 100k),110.238,2.191,0.019874,32.251,4,0,4,0
"Bullock, Alabama",1011,Confirmed (per 100k),108.900,4.243,0.038961,15.131,4,0,4,-3
"Richmond City, Virginia",51760,Confirmed (per 100k),108.490,4.526,0.041714,14.492,4,0,4,-1
"Panola, Mississippi",28107,Confirmed (per 100k),108.212,4.596,0.042471,14.081,4,0,4,-2
"Franklin, North Carolina",37069,Confirmed (per 100k),107.627,1.640,0.015238,42.281,4,0,4,1
"St. Mary's, Maryland",24037,Confirmed (per 100k),107.480,2.895,0.026932,23.942,4,0,4,0
"El Paso, Colorado",8041,Confirmed (per 100k),107.440,2.419,0.022518,28.315,4,0,4,0
"Cabarrus, North Carolina",37025,Confirmed (per 100k),107.183,1.848,0.017241,36.612,4,0,4,0
"Harrison, Iowa",19085,Confirmed (per 100k),106.769,3.051,0.028571,20.908,4,0,4,0
"Webb, Texas",48479,Confirmed (per 100k),106.632,3.718,0.034867,17.557,4,0,4,-1
"Howard, Arkansas",5061,Confirmed (per 100k),106.045,4.328,0.040816,15.593,4,0,4,-2
"Carlton, Minnesota",27017,Confirmed (per 100k),105.935,4.381,0.041353,14.837,4,0,4,-1
"Clarke, Alabama",1025,Confirmed (per 100k),105.834,2.419,0.022857,28.938,4,0,4,0
"Owen, Indiana",18119,Confirmed (per 100k),105.774,2.061,0.019481,34.079,4,0,4,0
"Inyo, California",6027,Confirmed (per 100k),105.327,1.584,0.015038,42.974,4,0,4,-1
"Scott, Iowa",19163,Confirmed (per 100k),105.237,4.378,0.041601,14.704,4,0,4,-1
"Windham, Connecticut",9015,Confirmed (per 100k),104.468,4.037,0.038642,14.774,4,0,4,0
"Bennington, Vermont",50003,Confirmed (per 100k),104.314,2.014,0.019305,34.448,4,0,4,0
"Victoria, Texas",48469,Confirmed (per 100k),104.253,1.086,0.010417,63.422,4,0,4,0
"Chilton, Alabama",1021,Confirmed (per 100k),103.538,3.537,0.034161,17.736,4,0,4,0
"Calhoun, Texas",48057,Confirmed (per 100k),103.335,2.013,0.019481,33.385,4,0,4,0
"Winchester, Virginia",51840,Confirmed (per 100k),103.284,4.070,0.039409,14.727,4,0,4,0
"Lee, Florida",12071,Confirmed (per 100k),103.169,2.188,0.021204,30.732,4,0,4,0
"Pulaski, Arkansas",5119,Confirmed (per 100k),103.085,2.224,0.021570,29.673,4,0,4,0
"Greenville, South Carolina",45045,Confirmed (per 100k),102.380,3.711,0.036247,16.944,4,0,4,-1
"Dodge, Georgia",13091,Confirmed (per 100k),101.917,2.773,0.027211,23.045,4,0,4,0
"Dallas, Texas",48113,Confirmed (per 100k),101.802,3.778,0.037112,16.274,4,0,4,0
"Santa Clara, California",,Confirmed (per 100k),101.771,1.252,0.012305,53.993,4,0,4,0
"Rutherford, Tennessee",47149,Confirmed (per 100k),101.720,3.654,0.035926,17.167,4,0,4,0
"Berkeley, West Virginia",54003,Confirmed (per 100k),101.535,2.517,0.024793,25.001,4,0,4,0
"Franklin, Missouri",29071,Confirmed (per 100k),100.994,2.473,0.024490,25.799,4,0,4,0
"Ouray, Colorado",8091,Confirmed (per 100k),100.969,2.885,0.028571,22.526,4,0,4,0
"Chesterfield, Virginia",51041,Confirmed (per 100k),100.906,4.130,0.040931,14.682,4,0,4,-1
"LaSalle, Louisiana",22059,Confirmed (per 100k),100.725,1.919,0.019048,32.577,4,0,4,1
"Cumberland, Virginia",51049,Confirmed (per 100k),100.685,2.877,0.028571,22.526,4,0,4,0
"Martin, Florida",12085,Confirmed (per 100k),100.000,2.041,0.020408,31.718,4,0,4,0
"Fort Bend, Texas",48157,Confirmed (per 100k),99.546,3.186,0.032001,19.534,4,0,4,-1
"Charleston, South Carolina",45019,Confirmed (per 100k),98.686,1.597,0.016186,40.804,4,0,4,0
"Louisa, Virginia",51109,Confirmed (per 100k),98.428,3.040,0.030888,19.926,4,0,4,0
"Monroe, Florida",12087,Confirmed (per 100k),98.346,1.347,0.013699,49.064,4,0,4,0
"Moore, North Carolina",37125,Confirmed (per 100k),98.136,1.558,0.015873,40.674,4,0,4,0
"Creek, Oklahoma",40037,Confirmed (per 100k),97.872,1.997,0.020408,31.190,4,0,4,0
"McLean, Kentucky",21149,Confirmed (per 100k),97.752,3.103,0.031746,18.366,4,0,4,0
"Cumberland, Tennessee",47035,Confirmed (per 100k),97.488,1.888,0.019370,34.050,4,0,4,0
"Travis, Texas",48453,Confirmed (per 100k),96.785,3.734,0.038582,15.745,4,0,4,0
"Duval, Florida",12031,Confirmed (per 100k),96.580,2.685,0.027799,22.803,4,0,4,0
"Frederick, Virginia",51069,Confirmed (per 100k),96.291,2.079,0.021595,29.564,4,0,4,0
"Johnson, Missouri",29101,Confirmed (per 100k),96.186,1.850,0.019231,33.616,4,0,4,0
"Santa Barbara, California",6083,Confirmed (per 100k),96.081,3.711,0.038628,15.695,4,0,4,-1
"Hamilton, Ohio",39061,Confirmed (per 100k),96.028,3.338,0.034759,17.724,4,0,4,0
"Beauregard, Louisiana",22011,Confirmed (per 100k),96.008,2.286,0.023810,28.071,4,0,4,0
"Bryan, Georgia",13029,Confirmed (per 100k),95.894,2.524,0.026316,22.823,4,0,4,0
"Lexington, South Carolina",45063,Confirmed (per 100k),95.732,3.252,0.033966,19.141,4,0,4,0
"Rankin, Mississippi",28121,Confirmed (per 100k),95.317,3.220,0.033784,18.426,4,0,4,0
"Fayette, Indiana",18041,Confirmed (per 100k),95.230,1.237,0.012987,51.639,4,0,4,0
"Clinton, Iowa",19045,Confirmed (per 100k),94.768,1.846,0.019481,33.039,4,0,4,0
"Tulare, California",6107,Confirmed (per 100k),94.596,2.727,0.028831,21.825,4,0,4,-1
"Eaton, Michigan",26045,Confirmed (per 100k),94.316,3.498,0.037088,16.081,4,0,4,0
"La Plata, Colorado",8067,Confirmed (per 100k),94.271,2.287,0.024259,26.839,4,0,4,0
"Caldwell, Kentucky",21033,Confirmed (per 100k),94.140,2.241,0.023810,26.685,4,0,4,0
"Benton, Iowa",19011,Confirmed (per 100k),93.585,2.228,0.023810,26.685,4,0,4,0
"Charlottesville, Virginia",51540,Confirmed (per 100k),93.090,1.813,0.019481,32.692,4,0,4,0
"Pima, Arizona",4019,Confirmed (per 100k),92.907,3.724,0.040082,15.456,4,0,4,0
"Laurens, Georgia",13175,Confirmed (per 100k),92.542,2.704,0.029221,21.986,4,0,4,0
"Tipton, Indiana",18159,Confirmed (per 100k),92.421,3.772,0.040816,14.207,4,0,4,-1
"Canyon, Idaho",16027,Confirmed (per 100k),92.234,2.797,0.030323,20.323,4,0,4,0
"Brazoria, Texas",48039,Confirmed (per 100k),92.181,3.283,0.035611,17.028,4,0,4,0
"Clarke, Georgia",13059,Confirmed (per 100k),91.950,2.226,0.024213,26.269,4,0,4,0
"Madison, Tennessee",47113,Confirmed (per 100k),91.852,2.479,0.026984,23.545,4,0,4,0
"Burke, North Carolina",37023,Confirmed (per 100k),91.728,3.473,0.037866,15.121,4,0,4,0
"Elmore, Idaho",16039,Confirmed (per 100k),90.873,3.635,0.040000,14.504,4,0,4,-1
"Howard, Indiana",18067,Confirmed (per 100k),90.861,2.596,0.028571,21.694,4,0,4,-1
"Harrison, Kentucky",21097,Confirmed (per 100k),90.014,1.513,0.016807,38.469,4,0,4,1
"Ottawa, Oklahoma",40115,Confirmed (per 100k),89.954,2.295,0.025510,24.744,4,0,4,0
"Chemung, New York",36015,Confirmed (per 100k),89.868,1.027,0.011429,58.455,4,0,4,0
"Elbert, Colorado",8039,Confirmed (per 100k),89.790,3.741,0.041667,14.306,4,0,4,-1
"Orange, Florida",12095,Confirmed (per 100k),89.777,1.825,0.020327,32.176,4,0,4,0
"Todd, Kentucky",21219,Confirmed (per 100k),89.475,3.486,0.038961,16.980,4,0,4,-2
"Allegheny, Pennsylvania",42003,Confirmed (per 100k),89.470,2.162,0.024160,26.417,4,0,4,0
"York, Maine",23031,Confirmed (per 100k),89.096,1.995,0.022394,29.171,4,0,4,0
"Bernalillo, New Mexico",35001,Confirmed (per 100k),88.349,2.587,0.029286,20.891,4,0,4,0
"Jackson, Illinois",17077,Confirmed (per 100k),88.106,2.769,0.031429,18.870,4,0,4,0
"Butler, Pennsylvania",42019,Confirmed (per 100k),87.302,1.065,0.012195,55.055,4,0,4,0
"Putnam, Florida",12107,Confirmed (per 100k),87.224,3.642,0.041758,14.024,4,0,4,0
"Wharton, Texas",48481,Confirmed (per 100k),86.630,2.750,0.031746,20.273,4,0,4,0
"New Kent, Virginia",51127,Confirmed (per 100k),86.614,2.475,0.028571,21.312,4,0,4,0
"Herkimer, New York",36043,Confirmed (per 100k),86.433,3.029,0.035040,17.620,4,0,4,0
"Westmoreland, Pennsylvania",42129,Confirmed (per 100k),85.985,2.580,0.030000,20.886,4,0,4,0
"Dodge, Minnesota",27039,Confirmed (per 100k),85.985,1.365,0.015873,41.934,4,0,4,0
"Paulding, Georgia",13223,Confirmed (per 100k),85.968,2.372,0.027586,23.095,4,0,4,-1
"San Juan, Washington",53055,Confirmed (per 100k),85.315,1.625,0.019048,34.656,4,0,4,0
"Dickson, Tennessee",47043,Confirmed (per 100k),85.267,3.442,0.040373,15.700,4,0,4,-1
"Northumberland, Pennsylvania",42097,Confirmed (per 100k),84.762,3.302,0.038961,15.527,4,0,4,-2
"Polk, Georgia",13233,Confirmed (per 100k),84.481,3.017,0.035714,16.826,4,0,4,-1
"Juneau, Alaska",2110,Confirmed (per 100k),84.444,2.681,0.031746,19.522,4,0,4,0
"Washington, Maryland",24043,Confirmed (per 100k),84.079,1.986,0.023622,27.180,4,0,4,0
"Haralson, Georgia",13143,Confirmed (per 100k),83.915,2.877,0.034286,16.980,4,0,4,0
"Christian, Illinois",17021,Confirmed (per 100k),83.581,1.327,0.015873,41.010,4,0,4,0
"Prince Edward, Virginia",51147,Confirmed (per 100k),83.326,2.506,0.030075,20.619,4,0,4,-1
"Johnson, Arkansas",5071,Confirmed (per 100k),82.775,1.613,0.019481,33.848,4,0,4,-1
"Otsego, New York",36077,Confirmed (per 100k),82.363,1.201,0.014577,45.400,4,0,4,0
"Chambers, Texas",48071,Confirmed (per 100k),82.122,1.629,0.019841,33.339,4,0,4,0
"Lancaster, South Carolina",45057,Confirmed (per 100k),81.623,1.749,0.021429,30.497,4,0,4,0
"Jackson, Alabama",1071,Confirmed (per 100k),81.354,3.044,0.037415,16.160,4,0,4,-1
"Monona, Iowa",19133,Confirmed (per 100k),81.254,1.658,0.020408,30.844,4,0,4,0
"Chesterfield, South Carolina",45025,Confirmed (per 100k),81.051,2.816,0.034749,18.135,4,0,4,-1
"Sanilac, Michigan",26151,Confirmed (per 100k),80.155,2.776,0.034632,18.366,4,0,4,-1
"Medina, Ohio",39103,Confirmed (per 100k),79.557,1.669,0.020979,30.910,4,0,4,0
"Monroe, Indiana",18105,Confirmed (per 100k),79.498,2.214,0.027845,23.279,4,0,4,0
"Tuscaloosa, Alabama",1125,Confirmed (per 100k),78.813,2.525,0.032035,19.584,4,0,4,0
"Goliad, Texas",48175,Confirmed (per 100k),78.349,1.865,0.023810,25.298,4,0,4,-1
"Charlotte, Florida",12015,Confirmed (per 100k),78.344,1.815,0.023166,27.493,4,0,4,0
"Toombs, Georgia",13279,Confirmed (per 100k),78.271,2.662,0.034014,18.505,4,0,4,-1
"Lenawee, Michigan",26091,Confirmed (per 100k),78.211,3.047,0.038961,14.735,4,0,4,0
"Santa Rosa, Florida",12113,Confirmed (per 100k),78.128,2.248,0.028770,22.191,4,0,4,0
"Halifax, North Carolina",37083,Confirmed (per 100k),77.984,2.571,0.032967,17.673,4,0,4,-1
"Anson, North Carolina",37007,Confirmed (per 100k),77.722,2.922,0.037594,15.871,4,0,4,-1
"Chester, South Carolina",45023,Confirmed (per 100k),77.534,1.329,0.017143,38.238,4,0,4,0
"Jasper, Indiana",18073,Confirmed (per 100k),77.469,2.980,0.038462,15.692,4,0,4,-1
"Isabella, Michigan",26073,Confirmed (per 100k),77.284,2.249,0.029101,21.895,4,0,4,0
"Marin, California",6041,Confirmed (per 100k),77.272,1.601,0.020714,31.704,4,0,4,0
"Montgomery, New York",36057,Confirmed (per 100k),77.203,1.741,0.022556,27.840,4,0,4,0
"Snyder, Pennsylvania",42109,Confirmed (per 100k),76.786,2.477,0.032258,18.663,4,0,4,0
"Petersburg, Virginia",51730,Confirmed (per 100k),76.565,2.279,0.029762,20.585,4,0,4,1
"Oklahoma, Oklahoma",40109,Confirmed (per 100k),76.119,2.221,0.029183,21.016,4,0,4,0
"Kern, California",6029,Confirmed (per 100k),75.872,2.380,0.031374,19.859,4,0,4,-1
"Cameron, Texas",48061,Confirmed (per 100k),75.857,2.768,0.036493,16.811,4,0,4,-1
"Grant, Kentucky",21081,Confirmed (per 100k),75.791,2.849,0.037594,15.732,4,0,4,0
"Rutland, Vermont",50021,Confirmed (per 100k),75.613,1.227,0.016234,40.964,4,0,4,1
"Camden, Missouri",29029,Confirmed (per 100k),75.586,2.777,0.036735,17.365,4,0,4,0
"Deaf Smith, Texas",48117,Confirmed (per 100k),75.488,2.311,0.030612,19.291,4,0,4,-1
"Brazos, Texas",48041,Confirmed (per 100k),75.476,1.496,0.019818,33.328,4,0,4,0
"Dyer, Tennessee",47045,Confirmed (per 100k),75.352,2.307,0.030612,20.908,4,0,4,0
"Lee, Mississippi",28081,Confirmed (per 100k),74.910,3.010,0.040179,15.131,4,0,4,0
"Calhoun, Alabama",1015,Confirmed (per 100k),74.821,2.892,0.038655,15.021,4,0,4,0
"San Diego, California",6073,Confirmed (per 100k),74.618,2.401,0.032173,18.869,4,0,4,0
"Larimer, Colorado",8069,Confirmed (per 100k),74.531,2.722,0.036520,16.337,4,0,4,0
"King George, Virginia",51099,Confirmed (per 100k),74.527,1.597,0.021429,29.457,4,0,4,0
"Alameda, California",6001,Confirmed (per 100k),74.312,2.376,0.031976,19.658,4,0,4,0
"Hockley, Texas",48219,Confirmed (per 100k),73.846,1.241,0.016807,37.775,4,0,4,0
"Chesapeake, Virginia",51550,Confirmed (per 100k),73.519,2.334,0.031746,19.198,4,0,4,0
"Bledsoe, Tennessee",47007,Confirmed (per 100k),73.022,2.845,0.038961,14.669,4,0,4,-1
"Harrison, Mississippi",28047,Confirmed (per 100k),72.568,1.510,0.020814,31.348,4,0,4,0
"Montgomery, Texas",48339,Confirmed (per 100k),72.441,2.564,0.035390,16.554,4,0,4,0
"Danville, Virginia",51590,Confirmed (per 100k),72.420,2.497,0.034483,17.574,4,0,4,0
"Hampton, Virginia",51650,Confirmed (per 100k),72.114,2.337,0.032401,18.429,4,0,4,0
"San Benito, California",,Confirmed (per 100k),71.647,1.365,0.019048,35.003,4,0,4,0
"Lawrence, Pennsylvania",42073,Confirmed (per 100k),71.335,1.002,0.014052,47.595,4,0,4,0
"Hopewell, Virginia",51670,Confirmed (per 100k),71.020,1.268,0.017857,37.082,4,0,4,0
"Spartanburg, South Carolina",45083,Confirmed (per 100k),70.985,1.608,0.022656,28.379,4,0,4,0
"Houston, Alabama",1069,Confirmed (per 100k),70.834,2.833,0.040000,15.131,4,0,4,-1
"Orange, Texas",48361,Confirmed (per 100k),70.747,2.227,0.031477,19.539,4,0,4,0
"Washington, Oregon",41067,Confirmed (per 100k),70.646,1.425,0.020168,31.918,4,0,4,0
"Seminole, Florida",12117,Confirmed (per 100k),70.365,1.484,0.021084,31.325,4,0,4,0
"Fayette, Illinois",17051,Confirmed (per 100k),70.304,2.009,0.028571,22.063,4,0,4,0
"Davis, Utah",49011,Confirmed (per 100k),70.046,1.286,0.018359,35.328,4,0,4,0
"Denton, Texas",48121,Confirmed (per 100k),69.770,1.578,0.022617,28.637,4,0,4,0
"Multnomah, Oregon",41051,Confirmed (per 100k),69.631,2.390,0.034326,17.744,4,0,4,0
"Clinton, New York",36019,Confirmed (per 100k),69.578,1.952,0.028061,21.895,4,0,4,0
"Virginia Beach, Virginia",51810,Confirmed (per 100k),69.560,1.810,0.026016,23.352,4,0,4,1
"Smith, Tennessee",47159,Confirmed (per 100k),69.455,2.835,0.040816,14.900,4,0,4,-1
"DeWitt, Texas",48123,Confirmed (per 100k),69.444,2.834,0.040816,14.727,4,0,4,-1
"Merrimack, New Hampshire",33013,Confirmed (per 100k),69.357,2.265,0.032653,18.626,4,0,4,0
"St. Clair, Alabama",1115,Confirmed (per 100k),69.264,2.394,0.034562,17.488,4,0,4,0
"Windsor, Vermont",50027,Confirmed (per 100k),69.013,2.854,0.041353,15.278,4,0,4,0
"Sarasota, Florida",12115,Confirmed (per 100k),68.935,1.548,0.022456,28.912,4,0,4,0
"Waukesha, Wisconsin",55133,Confirmed (per 100k),68.778,1.414,0.020555,31.624,4,0,4,0
"Campbell, Kentucky",21037,Confirmed (per 100k),68.388,2.595,0.037946,16.001,4,0,4,0
"Burleigh, North Dakota",38015,Confirmed (per 100k),67.973,1.942,0.028571,22.206,4,0,4,0
"Fairfield, Ohio",39045,Confirmed (per 100k),67.270,1.269,0.018868,33.914,4,0,4,1
"Warren, Virginia",51187,Confirmed (per 100k),67.224,2.490,0.037037,16.287,4,0,4,0
"Lanier, Georgia",13173,Confirmed (per 100k),67.159,2.741,0.040816,14.900,4,0,4,-1
"Tulsa, Oklahoma",40143,Confirmed (per 100k),67.071,1.644,0.024518,25.807,4,0,4,0
"Madison, Ohio",39097,Confirmed (per 100k),67.068,1.916,0.028571,23.681,4,0,4,0
"Carroll, Ohio",39019,Confirmed (per 100k),66.880,2.123,0.031746,18.540,4,0,4,0
"Union, Pennsylvania",42119,Confirmed (per 100k),66.781,2.226,0.033333,18.663,4,0,4,0
"Hillsborough, Florida",12057,Confirmed (per 100k),66.713,1.097,0.016439,40.376,4,0,4,0
"Chatham, Georgia",13051,Confirmed (per 100k),66.683,1.629,0.024426,25.970,4,0,4,0
"Anderson, South Carolina",45007,Confirmed (per 100k),66.648,1.481,0.022222,29.853,4,0,4,0
"Indiana, Pennsylvania",42063,Confirmed (per 100k),66.609,2.209,0.033163,18.366,4,0,4,0
"McPherson, Kansas",20113,Confirmed (per 100k),66.569,2.503,0.037594,15.732,4,0,4,0
"Ontario, New York",36069,Confirmed (per 100k),66.498,1.431,0.021526,30.340,4,0,4,0
"Montgomery, North Carolina",37123,Confirmed (per 100k),66.242,1.051,0.015873,42.281,4,0,4,0
"Yolo, California",6113,Confirmed (per 100k),66.213,2.851,0.043053,14.285,4,0,4,-1
