Region,FIPS,Metric,Date,Value
Pennsylvania,,Confirmed (days to peak),2020-03-30T04:00:00Z,7.063
Pennsylvania,,Confirmed (days to peak),2020-03-31T04:00:00Z,4.559
Pennsylvania,,Confirmed (days to peak),2020-04-01T04:00:00Z,2.918
Pennsylvania,,Confirmed (days to peak),2020-04-02T04:00:00Z,2.076
Pennsylvania,,Confirmed (days to peak),2020-04-03T04:00:00Z,1.458
Pennsylvania,,Confirmed (days to peak),2020-04-04T04:00:00Z,1.000
Pennsylvania,,Confirmed (days to peak),2020-04-05T04:00:00Z,1.604
Pennsylvania,,Confirmed (days to peak),2020-04-06T04:00:00Z,2.041
Pennsylvania,,Confirmed (days to peak),2020-04-07T04:00:00Z,2.184
Pennsylvania,,Confirmed (days to peak),2020-04-08T04:00:00Z,2.176
Pennsylvania,,Confirmed (days to peak),2020-04-09T04:00:00Z,1.917
Pennsylvania,,Confirmed (days to peak),2020-04-10T04:00:00Z,1.241
Pennsylvania,,Confirmed (days to peak),2020-04-11T04:00:00Z,0.560
Pennsylvania,,Confirmed (days to peak),2020-04-12T04:00:00Z,-0.439564
Pennsylvania,,Confirmed (days to peak),2020-04-13T04:00:00Z,-1.470559
Pennsylvania,,Confirmed (days to peak),2020-04-14T04:00:00Z,-2.061383
Pennsylvania,,Confirmed (days to peak),2020-04-15T04:00:00Z,-2.985126
Pennsylvania,,Confirmed (days to peak),2020-04-16T04:00:00Z,-3.922281
Pennsylvania,,Confirmed (days to peak),2020-04-17T04:00:00Z,-4.678140
Pennsylvania,,Confirmed (days to peak),2020-04-18T04:00:00Z,-5.284607
Pennsylvania,,Confirmed (days to peak),2020-04-19T04:00:00Z,-5.744839
Pennsylvania,,Confirmed (days to peak),2020-04-20T04:00:00Z,-5.924919
Pennsylvania,,Deaths,2020-03-14T04:00:00Z,0
Pennsylvania,,Deaths,2020-03-15T04:00:00Z,0
Pennsylvania,,Deaths,2020-03-16T04:00:00Z,0
Pennsylvania,,Deaths,2020-03-17T04:00:00Z,0
Pennsylvania,,Deaths,2020-03-18T04:00:00Z,0
Pennsylvania,,Deaths,2020-03-19T04:00:00Z,1
Pennsylvania,,Deaths,2020-03-20T04:00:00Z,1
Pennsylvania,,Deaths,2020-03-21T04:00:00Z,2
Pennsylvania,,Deaths,2020-03-22T04:00:00Z,4
Pennsylvania,,Deaths,2020-03-23T04:00:00Z,6
Pennsylvania,,Deaths,2020-03-24T04:00:00Z,8
Pennsylvania,,Deaths,2020-03-25T04:00:00Z,15
Pennsylvania,,Deaths,2020-03-26T04:00:00Z,18
Pennsylvania,,Deaths,2020-03-27T04:00:00Z,22
Pennsylvania,,Deaths,2020-03-28T04:00:00Z,34
Pennsylvania,,Deaths,2020-03-29T04:00:00Z,41
Pennsylvania,,Deaths,2020-03-30T04:00:00Z,50
Pennsylvania,,Deaths,2020-03-31T04:00:00Z,63
Pennsylvania,,Deaths,2020-04-01T04:00:00Z,74
Pennsylvania,,Deaths,2020-04-02T04:00:00Z,90
Pennsylvania,,Deaths,2020-04-03T04:00:00Z,102
Pennsylvania,,Deaths,2020-04-04T04:00:00Z,136
Pennsylvania,,Deaths,2020-04-05T04:00:00Z,151
Pennsylvania,,Deaths,2020-04-06T04:00:00Z,179
Pennsylvania,,Deaths,2020-04-07T04:00:00Z,247
Pennsylvania,,Deaths,2020-04-08T04:00:00Z,318
Pennsylvania,,Deaths,2020-04-09T04:00:00Z,345
Pennsylvania,,Deaths,2020-04-10T04:00:00Z,418
Pennsylvania,,Deaths,2020-04-11T04:00:00Z,503
Pennsylvania,,Deaths,2020-04-12T04:00:00Z,557
Pennsylvania,,Deaths,2020-04-13T04:00:00Z,589
Pennsylvania,,Deaths,2020-04-14T04:00:00Z,691
Pennsylvania,,Deaths,2020-04-15T04:00:00Z,779
Pennsylvania,,Deaths,2020-04-16T04:00:00Z,841
Pennsylvania,,Deaths,2020-04-17T04:00:00Z,921
Pennsylvania,,Deaths,2020-04-18T04:00:00Z,1042
Pennsylvania,,Deaths,2020-04-19T04:00:00Z,1276
Pennsylvania,,Deaths,2020-04-20T04:00:00Z,1348
Pennsylvania,,Deaths (per 100k),2020-03-14T04:00:00Z,0.000000
Pennsylvania,,Deaths (per 100k),2020-03-15T04:00:00Z,0.000000
Pennsylvania,,Deaths (per 100k),2020-03-16T04:00:00Z,0.000000
Pennsylvania,,Deaths (per 100k),2020-03-17T04:00:00Z,0.000000
Pennsylvania,,Deaths (per 100k),2020-03-18T04:00:00Z,0.000000
Pennsylvania,,Deaths (per 100k),2020-03-19T04:00:00Z,0.007811
Pennsylvania,,Deaths (per 100k),2020-03-20T04:00:00Z,0.007811
Pennsylvania,,Deaths (per 100k),2020-03-21T04:00:00Z,0.015623
Pennsylvania,,Deaths (per 100k),2020-03-22T04:00:00Z,0.031245
Pennsylvania,,Deaths (per 100k),2020-03-23T04:00:00Z,0.046868
Pennsylvania,,Deaths (per 100k),2020-03-24T04:00:00Z,0.062490
Pennsylvania,,Deaths (per 100k),2020-03-25T04:00:00Z,0.117
Pennsylvania,,Deaths (per 100k),2020-03-26T04:00:00Z,0.141
Pennsylvania,,Deaths (per 100k),2020-03-27T04:00:00Z,0.172
Pennsylvania,,Deaths (per 100k),2020-03-28T04:00:00Z,0.266
Pennsylvania,,Deaths (per 100k),2020-03-29T04:00:00Z,0.320
Pennsylvania,,Deaths (per 100k),2020-03-30T04:00:00Z,0.391
Pennsylvania,,Deaths (per 100k),2020-03-31T04:00:00Z,0.492
Pennsylvania,,Deaths (per 100k),2020-04-01T04:00:00Z,0.578
Pennsylvania,,Deaths (per 100k),2020-04-02T04:00:00Z,0.703
Pennsylvania,,Deaths (per 100k),2020-04-03T04:00:00Z,0.797
Pennsylvania,,Deaths (per 100k),2020-04-04T04:00:00Z,1.062
Pennsylvania,,Deaths (per 100k),2020-04-05T04:00:00Z,1.180
Pennsylvania,,Deaths (per 100k),2020-04-06T04:00:00Z,1.398
Pennsylvania,,Deaths (per 100k),2020-04-07T04:00:00Z,1.929
Pennsylvania,,Deaths (per 100k),2020-04-08T04:00:00Z,2.484
Pennsylvania,,Deaths (per 100k),2020-04-09T04:00:00Z,2.695
Pennsylvania,,Deaths (per 100k),2020-04-10T04:00:00Z,3.265
Pennsylvania,,Deaths (per 100k),2020-04-11T04:00:00Z,3.929
Pennsylvania,,Deaths (per 100k),2020-04-12T04:00:00Z,4.351
Pennsylvania,,Deaths (per 100k),2020-04-13T04:00:00Z,4.601
Pennsylvania,,Deaths (per 100k),2020-04-14T04:00:00Z,5.398
Pennsylvania,,Deaths (per 100k),2020-04-15T04:00:00Z,6.085
Pennsylvania,,Deaths (per 100k),2020-04-16T04:00:00Z,6.569
Pennsylvania,,Deaths (per 100k),2020-04-17T04:00:00Z,7.194
Pennsylvania,,Deaths (per 100k),2020-04-18T04:00:00Z,8.139
Pennsylvania,,Deaths (per 100k),2020-04-19T04:00:00Z,9.967
Pennsylvania,,Deaths (per 100k),2020-04-20T04:00:00Z,10.530
Pennsylvania,,Deaths (growth),2020-03-22T04:00:00Z,0.500
Pennsylvania,,Deaths (growth),2020-03-23T04:00:00Z,0.500
Pennsylvania,,Deaths (growth),2020-03-24T04:00:00Z,0.429
Pennsylvania,,Deaths (growth),2020-03-25T04:00:00Z,0.364
Pennsylvania,,Deaths (growth),2020-03-26T04:00:00Z,0.405
Pennsylvania,,Deaths (growth),2020-03-27T04:00:00Z,0.315
Pennsylvania,,Deaths (growth),2020-03-28T04:00:00Z,0.280
Pennsylvania,,Deaths (growth),2020-03-29T04:00:00Z,0.299
Pennsylvania,,Deaths (growth),2020-03-30T04:00:00Z,0.257
Pennsylvania,,Deaths (growth),2020-03-31T04:00:00Z,0.234
Pennsylvania,,Deaths (growth),2020-04-01T04:00:00Z,0.226
Pennsylvania,,Deaths (growth),2020-04-02T04:00:00Z,0.195
Pennsylvania,,Deaths (growth),2020-04-03T04:00:00Z,0.193
Pennsylvania,,Deaths (growth),2020-04-04T04:00:00Z,0.176
Pennsylvania,,Deaths (growth),2020-04-05T04:00:00Z,0.183
Pennsylvania,,Deaths (growth),2020-04-06T04:00:00Z,0.165
Pennsylvania,,Deaths (growth),2020-04-07T04:00:00Z,0.162
Pennsylvania,,Deaths (growth),2020-04-08T04:00:00Z,0.188
Pennsylvania,,Deaths (growth),2020-04-09T04:00:00Z,0.200
Pennsylvania,,Deaths (growth),2020-04-10T04:00:00Z,0.173
Pennsylvania,,Deaths (growth),2020-04-11T04:00:00Z,0.176
Pennsylvania,,Deaths (growth),2020-04-12T04:00:00Z,0.170
Pennsylvania,,Deaths (growth),2020-04-13T04:00:00Z,0.158
Pennsylvania,,Deaths (growth),2020-04-14T04:00:00Z,0.138
Pennsylvania,,Deaths (growth),2020-04-15T04:00:00Z,0.130
Pennsylvania,,Deaths (growth),2020-04-16T04:00:00Z,0.119
Pennsylvania,,Deaths (growth),2020-04-17T04:00:00Z,0.113
Pennsylvania,,Deaths (growth),2020-04-18T04:00:00Z,0.103
Pennsylvania,,Deaths (growth),2020-04-19T04:00:00Z,0.099446
Pennsylvania,,Deaths (growth),2020-04-20T04:00:00Z,0.117
Pennsylvania,,Deaths (predicted total),2020-04-01T04:00:00Z,9
Pennsylvania,,Deaths (predicted total),2020-04-02T04:00:00Z,20
Pennsylvania,,Deaths (predicted total),2020-04-03T04:00:00Z,23
Pennsylvania,,Deaths (predicted total),2020-04-04T04:00:00Z,32
Pennsylvania,,Deaths (predicted total),2020-04-05T04:00:00Z,39
Pennsylvania,,Deaths (predicted total),2020-04-06T04:00:00Z,50
Pennsylvania,,Deaths (predicted total),2020-04-07T04:00:00Z,68
Pennsylvania,,Deaths (predicted total),2020-04-08T04:00:00Z,83
Pennsylvania,,Deaths (predicted total),2020-04-09T04:00:00Z,99
Pennsylvania,,Deaths (predicted total),2020-04-10T04:00:00Z,132
Pennsylvania,,Deaths (predicted total),2020-04-11T04:00:00Z,171
Pennsylvania,,Deaths (predicted total),2020-04-12T04:00:00Z,199
Pennsylvania,,Deaths (predicted total),2020-04-13T04:00:00Z,271
Pennsylvania,,Deaths (predicted total),2020-04-14T04:00:00Z,485
Pennsylvania,,Deaths (predicted total),2020-04-15T04:00:00Z,1475
Pennsylvania,,Deaths (predicted total),2020-04-16T04:00:00Z,1201
Pennsylvania,,Deaths (predicted total),2020-04-17T04:00:00Z,1212
Pennsylvania,,Deaths (predicted total),2020-04-18T04:00:00Z,1309
Pennsylvania,,Deaths (predicted total),2020-04-19T04:00:00Z,1353
Pennsylvania,,Deaths (predicted total),2020-04-20T04:00:00Z,1747
Pennsylvania,,"Deaths (predicted total, min)",2020-04-01T04:00:00Z,5
Pennsylvania,,"Deaths (predicted total, min)",2020-04-02T04:00:00Z,11
Pennsylvania,,"Deaths (predicted total, min)",2020-04-03T04:00:00Z,15
Pennsylvania,,"Deaths (predicted total, min)",2020-04-04T04:00:00Z,20
Pennsylvania,,"Deaths (predicted total, min)",2020-04-05T04:00:00Z,26
Pennsylvania,,"Deaths (predicted total, min)",2020-04-06T04:00:00Z,33
Pennsylvania,,"Deaths (predicted total, min)",2020-04-07T04:00:00Z,46
Pennsylvania,,"Deaths (predicted total, min)",2020-04-08T04:00:00Z,58
Pennsylvania,,"Deaths (predicted total, min)",2020-04-09T04:00:00Z,67
Pennsylvania,,"Deaths (predicted total, min)",2020-04-10T04:00:00Z,103
Pennsylvania,,"Deaths (predicted total, min)",2020-04-11T04:00:00Z,121
Pennsylvania,,"Deaths (predicted total, min)",2020-04-12T04:00:00Z,136
Pennsylvania,,"Deaths (predicted total, min)",2020-04-13T04:00:00Z,192
Pennsylvania,,"Deaths (predicted total, min)",2020-04-14T04:00:00Z,258
Pennsylvania,,"Deaths (predicted total, min)",2020-04-15T04:00:00Z,900
Pennsylvania,,"Deaths (predicted total, min)",2020-04-16T04:00:00Z,983
Pennsylvania,,"Deaths (predicted total, min)",2020-04-17T04:00:00Z,1012
Pennsylvania,,"Deaths (predicted total, min)",2020-04-18T04:00:00Z,1119
Pennsylvania,,"Deaths (predicted total, min)",2020-04-19T04:00:00Z,1138
Pennsylvania,,"Deaths (predicted total, min)",2020-04-20T04:00:00Z,1144
Pennsylvania,,"Deaths (predicted total, max)",2020-04-01T04:00:00Z,27
Pennsylvania,,"Deaths (predicted total, max)",2020-04-02T04:00:00Z,84
Pennsylvania,,"Deaths (predicted total, max)",2020-04-03T04:00:00Z,45
Pennsylvania,,"Deaths (predicted total, max)",2020-04-04T04:00:00Z,77
Pennsylvania,,"Deaths (predicted total, max)",2020-04-05T04:00:00Z,80
Pennsylvania,,"Deaths (predicted total, max)",2020-04-06T04:00:00Z,104
Pennsylvania,,"Deaths (predicted total, max)",2020-04-07T04:00:00Z,131
Pennsylvania,,"Deaths (predicted total, max)",2020-04-08T04:00:00Z,147
Pennsylvania,,"Deaths (predicted total, max)",2020-04-09T04:00:00Z,196
Pennsylvania,,"Deaths (predicted total, max)",2020-04-10T04:00:00Z,185
Pennsylvania,,"Deaths (predicted total, max)",2020-04-11T04:00:00Z,287
Pennsylvania,,"Deaths (predicted total, max)",2020-04-12T04:00:00Z,371
Pennsylvania,,"Deaths (predicted total, max)",2020-04-13T04:00:00Z,463
Pennsylvania,,"Deaths (predicted total, max)",2020-04-14T04:00:00Z,4052
Pennsylvania,,"Deaths (predicted total, max)",2020-04-15T04:00:00Z,4075
Pennsylvania,,"Deaths (predicted total, max)",2020-04-16T04:00:00Z,1543
Pennsylvania,,"Deaths (predicted total, max)",2020-04-17T04:00:00Z,1511
Pennsylvania,,"Deaths (predicted total, max)",2020-04-18T04:00:00Z,1578
Pennsylvania,,"Deaths (predicted total, max)",2020-04-19T04:00:00Z,1669
Pennsylvania,,"Deaths (predicted total, max)",2020-04-20T04:00:00Z,3697
Pennsylvania,,Deaths (predicted peak),2020-04-01T04:00:00Z,1
Pennsylvania,,Deaths (predicted peak),2020-04-02T04:00:00Z,2
Pennsylvania,,Deaths (predicted peak),2020-04-03T04:00:00Z,2
Pennsylvania,,Deaths (predicted peak),2020-04-04T04:00:00Z,3
Pennsylvania,,Deaths (predicted peak),2020-04-05T04:00:00Z,4
Pennsylvania,,Deaths (predicted peak),2020-04-06T04:00:00Z,5
Pennsylvania,,Deaths (predicted peak),2020-04-07T04:00:00Z,6
Pennsylvania,,Deaths (predicted peak),2020-04-08T04:00:00Z,7
Pennsylvania,,Deaths (predicted peak),2020-04-09T04:00:00Z,8
Pennsylvania,,Deaths (predicted peak),2020-04-10T04:00:00Z,10
Pennsylvania,,Deaths (predicted peak),2020-04-11T04:00:00Z,12
Pennsylvania,,Deaths (predicted peak),2020-04-12T04:00:00Z,14
Pennsylvania,,Deaths (predicted peak),2020-04-13T04:00:00Z,17
Pennsylvania,,Deaths (predicted peak),2020-04-14T04:00:00Z,27
Pennsylvania,,Deaths (predicted peak),2020-04-15T04:00:00Z,75
Pennsylvania,,Deaths (predicted peak),2020-04-16T04:00:00Z,66
Pennsylvania,,Deaths (predicted peak),2020-04-17T04:00:00Z,67
Pennsylvania,,Deaths (predicted peak),2020-04-18T04:00:00Z,69
Pennsylvania,,Deaths (predicted peak),2020-04-19T04:00:00Z,71
Pennsylvania,,Deaths (predicted peak),2020-04-20T04:00:00Z,82
Pennsylvania,,Deaths (days to peak),2020-04-01T04:00:00Z,1.299
Pennsylvania,,Deaths (days to peak),2020-04-02T04:00:00Z,1.078
Pennsylvania,,Deaths (days to peak),2020-04-03T04:00:00Z,0.342
Pennsylvania,,Deaths (days to peak),2020-04-04T04:00:00Z,0.255
Pennsylvania,,Deaths (days to peak),2020-04-05T04:00:00Z,-0.163384
Pennsylvania,,Deaths (days to peak),2020-04-06T04:00:00Z,-0.304687
Pennsylvania,,Deaths (days to peak),2020-04-07T04:00:00Z,-0.037534
Pennsylvania,,Deaths (days to peak),2020-04-08T04:00:00Z,-0.163466
Pennsylvania,,Deaths (days to peak),2020-04-09T04:00:00Z,-0.392214
Pennsylvania,,Deaths (days to peak),2020-04-10T04:00:00Z,0.138
Pennsylvania,,Deaths (days to peak),2020-04-11T04:00:00Z,0.488
Pennsylvania,,Deaths (days to peak),2020-04-12T04:00:00Z,0.336
Pennsylvania,,Deaths (days to peak),2020-04-13T04:00:00Z,1.302
Pennsylvania,,Deaths (days to peak),2020-04-14T04:00:00Z,4.021
Pennsylvania,,Deaths (days to peak),2020-04-15T04:00:00Z,3.440
Pennsylvania,,Deaths (days to peak),2020-04-16T04:00:00Z,0.699
Pennsylvania,,Deaths (days to peak),2020-04-17T04:00:00Z,-0.285939
Pennsylvania,,Deaths (days to peak),2020-04-18T04:00:00Z,-0.606196
Pennsylvania,,Deaths (days to peak),2020-04-19T04:00:00Z,-1.362981
Pennsylvania,,Deaths (days to peak),2020-04-20T04:00:00Z,-0.039427
Pennsylvania,,Active,2020-04-07T04:00:00Z,0
Pennsylvania,,Active,2020-04-08T04:00:00Z,0
Pennsylvania,,Active,2020-04-09T04:00:00Z,0
Pennsylvania,,Active,2020-04-10T04:00:00Z,0
Pennsylvania,,Active,2020-04-11T04:00:00Z,0
Pennsylvania,,Active,2020-04-12T04:00:00Z,22381
Pennsylvania,,Active,2020-04-13T04:00:00Z,23703
Pennsylvania,,Active,2020-04-14T04:00:00Z,24774
Pennsylvania,,Active,2020-04-15T04:00:00Z,25974
Pennsylvania,,Active,2020-04-16T04:00:00Z,27417
Pennsylvania,,Active,2020-04-17T04:00:00Z,28967
Pennsylvania,,Active,2020-04-18T04:00:00Z,30610
Pennsylvania,,Active,2020-04-19T04:00:00Z,31626
Pennsylvania,,Active,2020-04-20T04:00:00Z,32566
Pennsylvania,,Active (per 100k),2020-04-07T04:00:00Z,0.000000
Pennsylvania,,Active (per 100k),2020-04-08T04:00:00Z,0.000000
Pennsylvania,,Active (per 100k),2020-04-09T04:00:00Z,0.000000
Pennsylvania,,Active (per 100k),2020-04-10T04:00:00Z,0.000000
Pennsylvania,,Active (per 100k),2020-04-11T04:00:00Z,0.000000
Pennsylvania,,Active (per 100k),2020-04-12T04:00:00Z,174.824
Pennsylvania,,Active (per 100k),2020-04-13T04:00:00Z,185.151
Pennsylvania,,Active (per 100k),2020-04-14T04:00:00Z,193.517
Pennsylvania,,Active (per 100k),2020-04-15T04:00:00Z,202.890
Pennsylvania,,Active (per 100k),2020-04-16T04:00:00Z,214.162
Pennsylvania,,Active (per 100k),2020-04-17T04:00:00Z,226.270
Pennsylvania,,Active (per 100k),2020-04-18T04:00:00Z,239.103
Pennsylvania,,Active (per 100k),2020-04-19T04:00:00Z,247.040
Pennsylvania,,Active (per 100k),2020-04-20T04:00:00Z,254.382
Pennsylvania,,Active (growth),2020-04-15T04:00:00Z,0.350
Pennsylvania,,Active (growth),2020-04-16T04:00:00Z,0.268
Pennsylvania,,Active (growth),2020-04-17T04:00:00Z,0.221
Pennsylvania,,Active (growth),2020-04-18T04:00:00Z,0.189
Pennsylvania,,Active (growth),2020-04-19T04:00:00Z,0.167
Pennsylvania,,Active (growth),2020-04-20T04:00:00Z,0.047884
Pennsylvania,,Active (predicted total),2020-04-18T04:00:00Z,35040
Pennsylvania,,Active (predicted total),2020-04-19T04:00:00Z,39797
Pennsylvania,,Active (predicted total),2020-04-20T04:00:00Z,34565
Pennsylvania,,"Active (predicted total, min)",2020-04-18T04:00:00Z,20313
Pennsylvania,,"Active (predicted total, min)",2020-04-19T04:00:00Z,25845
Pennsylvania,,"Active (predicted total, min)",2020-04-20T04:00:00Z,23098
Pennsylvania,,"Active (predicted total, max)",2020-04-18T04:00:00Z,127425
Pennsylvania,,"Active (predicted total, max)",2020-04-19T04:00:00Z,86485
Pennsylvania,,"Active (predicted total, max)",2020-04-20T04:00:00Z,68645
Pennsylvania,,Active (predicted peak),2020-04-18T04:00:00Z,4119
Pennsylvania,,Active (predicted peak),2020-04-19T04:00:00Z,4332
Pennsylvania,,Active (predicted peak),2020-04-20T04:00:00Z,4123
Puerto Rico,,Confirmed,2020-03-14T04:00:00Z,5
Puerto Rico,,Confirmed,2020-03-15T04:00:00Z,5
Puerto Rico,,Confirmed,2020-03-16T04:00:00Z,5
Puerto Rico,,Confirmed,2020-03-17T04:00:00Z,5
Puerto Rico,,Confirmed,2020-03-18T04:00:00Z,5
Puerto Rico,,Confirmed,2020-03-19T04:00:00Z,5
Puerto Rico,,Confirmed,2020-03-20T04:00:00Z,14
Puerto Rico,,Confirmed,2020-03-21T04:00:00Z,21
Puerto Rico,,Confirmed,2020-03-22T04:00:00Z,23
Puerto Rico,,Confirmed,2020-03-23T04:00:00Z,31
Puerto Rico,,Confirmed,2020-03-24T04:00:00Z,39
Puerto Rico,,Confirmed,2020-03-25T04:00:00Z,51
Puerto Rico,,Confirmed,2020-03-26T04:00:00Z,64
Puerto Rico,,Confirmed,2020-03-27T04:00:00Z,79
Puerto Rico,,Confirmed,2020-03-28T04:00:00Z,100
Puerto Rico,,Confirmed,2020-03-29T04:00:00Z,127
Puerto Rico,,Confirmed,2020-03-30T04:00:00Z,174
Puerto Rico,,Confirmed,2020-03-31T04:00:00Z,239
Puerto Rico,,Confirmed,2020-04-01T04:00:00Z,286
Puerto Rico,,Confirmed,2020-04-02T04:00:00Z,316
Puerto Rico,,Confirmed,2020-04-03T04:00:00Z,316
Puerto Rico,,Confirmed,2020-04-04T04:00:00Z,452
Puerto Rico,,Confirmed,2020-04-05T04:00:00Z,475
Puerto Rico,,Confirmed,2020-04-06T04:00:00Z,513
Puerto Rico,,Confirmed,2020-04-07T04:00:00Z,573
Puerto Rico,,Confirmed,2020-04-08T04:00:00Z,620
Puerto Rico,,Confirmed,2020-04-09T04:00:00Z,683
Puerto Rico,,Confirmed,2020-04-10T04:00:00Z,725
